NOSE_x,NOSE_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_EYE_x,LEFT_EYE_y,RIGHT_EYE_x,RIGHT_EYE_y,label
0.5225850939750671,0.4586290121078491,0.7162887454032898,0.7802700400352478,0.3189667761325836,0.8015256524085999,0.6468009352684021,1.5518152713775635,0.379577100276947,1.562593936920166,0.5954289436340332,0.4332674741744995,0.4333358108997345,0.4524102210998535,0.5586867332458496,0.39816606044769287,0.47142672538757324,0.40650781989097595,looks good
0.5203303694725037,0.46314653754234314,0.7067386507987976,0.7769604921340942,0.32199856638908386,0.7992497682571411,0.6360349655151367,1.5377521514892578,0.3717568516731262,1.5459595918655396,0.5932698249816895,0.4409254789352417,0.4348830580711365,0.45430025458335876,0.5548856258392334,0.4066018760204315,0.470538854598999,0.4081064462661743,looks good
0.526753306388855,0.5393862724304199,0.754040539264679,0.8721964359283447,0.2959900200366974,0.8537867665290833,0.6570827960968018,1.62140953540802,0.3752618432044983,1.6283177137374878,0.6137020587921143,0.5074145793914795,0.4355640411376953,0.5177463293075562,0.570024311542511,0.4773596227169037,0.47420093417167664,0.48077476024627686,looks good
0.4923716187477112,0.36499834060668945,0.7777535915374756,0.8463007211685181,0.23211002349853516,0.8423922061920166,0.6856940984725952,1.8940279483795166,0.30565160512924194,1.8830486536026,0.6082516312599182,0.36891794204711914,0.3797980844974518,0.3603459596633911,0.5485233068466187,0.2955397367477417,0.4340135455131531,0.29723668098449707,looks good
0.5178731083869934,0.4677064120769501,0.7146157026290894,0.7821253538131714,0.3227706849575043,0.796326220035553,0.640153706073761,1.53953218460083,0.37756824493408203,1.5468114614486694,0.592772901058197,0.43728604912757874,0.4343077540397644,0.4558786153793335,0.5557272434234619,0.40435516834259033,0.4678966999053955,0.4100815951824188,looks good
0.47485774755477905,0.3464747667312622,0.7827271223068237,0.8704662919044495,0.22784742712974548,0.8623625040054321,0.6880861520767212,1.839775562286377,0.32707011699676514,1.8466944694519043,0.5946583151817322,0.3618485927581787,0.3861967921257019,0.35512006282806396,0.5330000519752502,0.29324424266815186,0.42622074484825134,0.29384076595306396,looks good
0.5153451561927795,0.5292012691497803,0.7514585256576538,0.8772031664848328,0.3016413450241089,0.8417157530784607,0.6547778248786926,1.6216022968292236,0.3755861520767212,1.6096203327178955,0.6078413128852844,0.5010616779327393,0.4364829659461975,0.5003345012664795,0.5640789866447449,0.47016704082489014,0.4705760180950165,0.46981489658355713,looks good
0.5208943486213684,0.45776912569999695,0.7154301404953003,0.7828306555747986,0.31838470697402954,0.8067436218261719,0.6448453068733215,1.552419662475586,0.3779010474681854,1.5583550930023193,0.5939021706581116,0.43716463446617126,0.43442872166633606,0.4551994800567627,0.5560217499732971,0.40132761001586914,0.47131142020225525,0.4074612855911255,looks good
0.5216107964515686,0.4609628915786743,0.7159783840179443,0.7802731990814209,0.3188713490962982,0.8052177429199219,0.6499248743057251,1.5530781745910645,0.3823598623275757,1.5623679161071777,0.5951077342033386,0.4382033348083496,0.4348452389240265,0.4548857510089874,0.5579052567481995,0.403288871049881,0.47142115235328674,0.4082949459552765,looks good
0.527076244354248,0.5664209127426147,0.7521519064903259,0.8794220089912415,0.29816722869873047,0.853497326374054,0.6591311097145081,1.6573314666748047,0.3722766935825348,1.6482353210449219,0.6070654392242432,0.5239888429641724,0.4399748146533966,0.5259891748428345,0.56866854429245,0.4984492063522339,0.4810448884963989,0.5012239217758179,looks good
0.49159976840019226,0.3389761447906494,0.7696484327316284,0.8638107776641846,0.23455753922462463,0.8561408519744873,0.6756860613822937,1.8293129205703735,0.3193959593772888,1.8151272535324097,0.5976613163948059,0.3547992706298828,0.38992607593536377,0.35731446743011475,0.5418756008148193,0.2883397340774536,0.43639808893203735,0.2896682024002075,looks good
0.48453670740127563,0.338820219039917,0.7662279605865479,0.8698084950447083,0.23913542926311493,0.8324884176254272,0.6691951155662537,1.8344889879226685,0.32125383615493774,1.8341916799545288,0.5955258011817932,0.36861586570739746,0.3877606689929962,0.3526573181152344,0.5394237637519836,0.2898879051208496,0.43090689182281494,0.2846885919570923,looks good
0.5338683128356934,0.49634671211242676,0.7569166421890259,0.8755678534507751,0.2978702187538147,0.8427762985229492,0.6652233600616455,1.6559350490570068,0.37268924713134766,1.6505918502807617,0.6222774982452393,0.4816805124282837,0.43837636709213257,0.4790240228176117,0.5776742696762085,0.43829619884490967,0.4823269546031952,0.43682706356048584,looks good
0.5214481353759766,0.45752453804016113,0.7133710384368896,0.7746595740318298,0.3187779188156128,0.8047968745231628,0.6470316052436829,1.5536456108093262,0.38083773851394653,1.564815640449524,0.5934607982635498,0.43537166714668274,0.4336126446723938,0.45500993728637695,0.556192934513092,0.40153205394744873,0.47125160694122314,0.408300518989563,looks good
0.5122395753860474,0.4962405264377594,0.805739164352417,0.8706120252609253,0.26303887367248535,0.8709464073181152,0.6883385181427002,1.8267886638641357,0.3389918804168701,1.8556492328643799,0.6222447752952576,0.4508979320526123,0.4159673750400543,0.46158623695373535,0.5634013414382935,0.41459226608276367,0.45786038041114807,0.4214540719985962,looks good
0.5194960236549377,0.46504560112953186,0.7232240438461304,0.7916573286056519,0.32030123472213745,0.8030592799186707,0.6486851572990417,1.5687873363494873,0.3770880103111267,1.5751385688781738,0.5959089398384094,0.43764960765838623,0.4342781901359558,0.45778945088386536,0.5571699738502502,0.4028066396713257,0.470558226108551,0.41262567043304443,looks good
0.482391357421875,0.333156943321228,0.7755272388458252,0.8652008175849915,0.23247134685516357,0.8515828847885132,0.6975335478782654,1.8562740087509155,0.3344597816467285,1.8606477975845337,0.5867335796356201,0.3435032367706299,0.38574427366256714,0.3476905822753906,0.5305624604225159,0.2827625274658203,0.43017563223838806,0.28464388847351074,looks good
0.5060831308364868,0.43950748443603516,0.7821323871612549,0.8834091424942017,0.308152437210083,0.841650128364563,0.6766871213912964,1.691985845565796,0.37734323740005493,1.6714023351669312,0.6122738122940063,0.429307222366333,0.4281042814254761,0.4499833583831787,0.5553308129310608,0.38353288173675537,0.45857271552085876,0.39189302921295166,looks good
0.5177753567695618,0.460349440574646,0.7202221155166626,0.788053572177887,0.3173563480377197,0.8022390007972717,0.6479318737983704,1.5741801261901855,0.37561047077178955,1.5812790393829346,0.5956680178642273,0.4362906217575073,0.4332968592643738,0.4529520273208618,0.5556079745292664,0.4002732038497925,0.4697323739528656,0.40664422512054443,looks good
0.5189809799194336,0.4612633287906647,0.7246293425559998,0.7907907962799072,0.3171992301940918,0.8052430152893066,0.653018593788147,1.5733535289764404,0.3935413658618927,1.5733838081359863,0.5968234539031982,0.4324217140674591,0.43284285068511963,0.45138728618621826,0.5580283999443054,0.3961000144481659,0.47003158926963806,0.4047163724899292,looks good
0.5232491493225098,0.5423505306243896,0.7899558544158936,0.8817253708839417,0.31460100412368774,0.8523420691490173,0.6889930367469788,1.705726146697998,0.3779139518737793,1.6960748434066772,0.6240411996841431,0.4954409599304199,0.44640904664993286,0.5234826803207397,0.5744156837463379,0.4685095548629761,0.4779149293899536,0.48486125469207764,looks good
0.5211347341537476,0.4533740282058716,0.7217984199523926,0.7822204828262329,0.3156946897506714,0.808042585849762,0.656858503818512,1.5701148509979248,0.384508341550827,1.582559585571289,0.5942813158035278,0.4291220009326935,0.4310913681983948,0.4526371955871582,0.5553215742111206,0.39586687088012695,0.4705526828765869,0.40446770191192627,looks good
0.5329474806785583,0.5072247982025146,0.7976405024528503,0.8894111514091492,0.3044528365135193,0.8601951003074646,0.6853969097137451,1.7214945554733276,0.38623499870300293,1.7026723623275757,0.6328520774841309,0.46908116340637207,0.44051387906074524,0.49358949065208435,0.5843577980995178,0.4301377534866333,0.47760212421417236,0.4473532438278198,looks good
0.5211659073829651,0.4540804624557495,0.7211838960647583,0.7853760719299316,0.31391388177871704,0.8111838698387146,0.6544581055641174,1.5718395709991455,0.37964266538619995,1.5862349271774292,0.5966385006904602,0.4272134006023407,0.431293249130249,0.44623565673828125,0.5575045943260193,0.3933238983154297,0.4701160192489624,0.40038108825683594,looks good
0.5528822541236877,0.3328871726989746,0.8158718347549438,0.8683596253395081,0.26125645637512207,0.8255640268325806,0.7027535438537598,1.7964926958084106,0.36073926091194153,1.7908865213394165,0.6610473394393921,0.3767613172531128,0.45285195112228394,0.3357139825820923,0.6060310006141663,0.2921661138534546,0.5037587285041809,0.2742966413497925,looks good
0.5235205888748169,0.44787144660949707,0.7261961102485657,0.7909435629844666,0.3124516010284424,0.8126802444458008,0.6670510768890381,1.5857443809509277,0.39047715067863464,1.598606824874878,0.5974283218383789,0.42091643810272217,0.43196868896484375,0.44184982776641846,0.5599234700202942,0.38440823554992676,0.470905601978302,0.3924657106399536,looks good
0.5396482348442078,0.5027337074279785,0.8045490980148315,0.8843082785606384,0.30830052495002747,0.8543255925178528,0.6939147114753723,1.7054228782653809,0.3975677788257599,1.7200376987457275,0.6429344415664673,0.4702277183532715,0.44961100816726685,0.4830375909805298,0.5900279879570007,0.4332505464553833,0.48813778162002563,0.4388103485107422,looks good
0.5512415766716003,0.48205578327178955,0.8017557263374329,0.8664824366569519,0.2820470929145813,0.8726755380630493,0.6948345899581909,1.7762434482574463,0.38619372248649597,1.7736269235610962,0.646917998790741,0.45187509059906006,0.4408847391605377,0.451266884803772,0.6001594662666321,0.40642011165618896,0.49098148941993713,0.4038738012313843,looks good
0.5202427506446838,0.43617117404937744,0.7295367121696472,0.7829671502113342,0.3095526099205017,0.8032684922218323,0.6631311178207397,1.5724207162857056,0.38817906379699707,1.5889148712158203,0.5993409752845764,0.4119023084640503,0.4309822916984558,0.42596614360809326,0.5598088502883911,0.37314316630363464,0.46837717294692993,0.379326194524765,looks good
0.5134723782539368,0.5468990802764893,0.8290842771530151,0.8924195766448975,0.25270944833755493,0.8763659000396729,0.7001631259918213,1.8741662502288818,0.35541579127311707,1.8563569784164429,0.6347397565841675,0.47548505663871765,0.41550320386886597,0.4886265993118286,0.5677585005760193,0.4535953998565674,0.4573345482349396,0.458158016204834,looks good
0.5244438052177429,0.4315413236618042,0.7318367958068848,0.7902499437332153,0.30667006969451904,0.8073921203613281,0.6748481392860413,1.5805339813232422,0.4033828377723694,1.601372480392456,0.6008420586585999,0.40887701511383057,0.4294736385345459,0.4255152940750122,0.5628520250320435,0.3693655729293823,0.47001007199287415,0.3761313855648041,looks good
0.5245175361633301,0.4276919364929199,0.7337678074836731,0.7905680537223816,0.3030838966369629,0.805327296257019,0.6613130569458008,1.602920651435852,0.37840941548347473,1.6188311576843262,0.6020708084106445,0.40292465686798096,0.4285622537136078,0.41722750663757324,0.5635066628456116,0.3634064197540283,0.4689915180206299,0.3706229627132416,looks good
0.523463785648346,0.4032379686832428,0.7522407174110413,0.8017524480819702,0.2986372113227844,0.804201602935791,0.6623273491859436,1.615973949432373,0.3730171322822571,1.6209286451339722,0.6081931591033936,0.38708674907684326,0.4252840578556061,0.40261149406433105,0.5663518309593201,0.3470116853713989,0.4666690528392792,0.3534832000732422,looks good
0.5225750207901001,0.39688098430633545,0.7555550336837769,0.7946628332138062,0.29643315076828003,0.7989237308502197,0.6735734939575195,1.6251378059387207,0.37817054986953735,1.6319149732589722,0.6098650693893433,0.37818455696105957,0.4261797070503235,0.3928046226501465,0.5657357573509216,0.338373064994812,0.4654593765735626,0.3443988561630249,looks good
0.518503725528717,0.3863251209259033,0.7592881917953491,0.8033565878868103,0.29080861806869507,0.7959931492805481,0.6740459203720093,1.6527925729751587,0.3736917972564697,1.6542142629623413,0.61319500207901,0.37325775623321533,0.42317497730255127,0.3798958957195282,0.5662584900856018,0.3297051191329956,0.46233516931533813,0.332889199256897,looks good
0.5165554881095886,0.37725937366485596,0.7642256617546082,0.8051784038543701,0.2816319167613983,0.7983914017677307,0.6744844913482666,1.661257266998291,0.368733674287796,1.6642889976501465,0.6163135766983032,0.3637121915817261,0.42063647508621216,0.36761975288391113,0.5667346119880676,0.3200864791870117,0.4603482484817505,0.321616530418396,looks good
0.5248279571533203,0.37614190578460693,0.7651560306549072,0.7929900288581848,0.26869815587997437,0.7975263595581055,0.6691970825195312,1.6853835582733154,0.3545348048210144,1.6867395639419556,0.6215136647224426,0.34920644760131836,0.41524773836135864,0.35746681690216064,0.574292778968811,0.3043781518936157,0.46212148666381836,0.3096970319747925,looks good
0.5282903909683228,0.37082961201667786,0.7642924189567566,0.7834615707397461,0.26519447565078735,0.8021611571311951,0.6723812818527222,1.6884421110153198,0.3526758849620819,1.6977108716964722,0.620832085609436,0.34531569480895996,0.4139086604118347,0.3532726764678955,0.57492995262146,0.2988237142562866,0.46322882175445557,0.3009181022644043,looks good
0.5236421823501587,0.36906898021698,0.7684741616249084,0.7923654317855835,0.25947216153144836,0.8084805607795715,0.680451512336731,1.7209593057632446,0.35141268372535706,1.7306106090545654,0.6222985982894897,0.34491264820098877,0.4106486439704895,0.34104955196380615,0.5722522139549255,0.29086601734161377,0.4580434262752533,0.29093778133392334,looks good
0.545715868473053,0.5169541835784912,0.7814778685569763,0.8712536692619324,0.3272315561771393,0.8421151041984558,0.6783755421638489,1.6522722244262695,0.39884039759635925,1.645463228225708,0.626909613609314,0.4784899652004242,0.45480579137802124,0.5038795471191406,0.5866586565971375,0.4470475912094116,0.49492183327674866,0.4626142978668213,looks good
0.5676963925361633,0.30088257789611816,0.8287205696105957,0.7896786332130432,0.31479984521865845,0.7463407516479492,0.7302858829498291,1.7791178226470947,0.3650064170360565,1.7731984853744507,0.6679728031158447,0.28363335132598877,0.4610458016395569,0.2877875566482544,0.6208094358444214,0.2251073271036148,0.5067859292030334,0.23471474647521973,looks good
0.5678966641426086,0.30126118659973145,0.8172580003738403,0.7814431190490723,0.31033846735954285,0.7528050541877747,0.7278379201889038,1.7502344846725464,0.37325477600097656,1.7481513023376465,0.6636364459991455,0.2871091365814209,0.45846593379974365,0.2918853759765625,0.6189076900482178,0.2279442399740219,0.5060989856719971,0.23511695861816406,looks good
0.5656250715255737,0.2998499870300293,0.8039893507957458,0.7664178609848022,0.31368643045425415,0.7457471489906311,0.7195529937744141,1.7280131578445435,0.36993011832237244,1.7264817953109741,0.6545019149780273,0.287029504776001,0.4613783657550812,0.29984724521636963,0.6132004857063293,0.22907911241054535,0.5061649084091187,0.23816967010498047,looks good
0.5613723993301392,0.3047924041748047,0.8083460330963135,0.7689526677131653,0.30914291739463806,0.7684932351112366,0.7171419262886047,1.6790162324905396,0.3820168972015381,1.6775447130203247,0.6553187966346741,0.29270875453948975,0.4593084454536438,0.299477219581604,0.6110941171646118,0.23724283277988434,0.5021617412567139,0.2412649393081665,looks good
0.5572285056114197,0.3051726818084717,0.8018636703491211,0.7632909417152405,0.3097931146621704,0.7716829180717468,0.7242851257324219,1.6723846197128296,0.396010160446167,1.6775754690170288,0.6498959064483643,0.2974358797073364,0.4588450789451599,0.30514848232269287,0.6060988306999207,0.24250006675720215,0.5009547472000122,0.2469160556793213,looks good
0.5531483292579651,0.3179473876953125,0.7953165769577026,0.7628875970840454,0.3089115619659424,0.7756309509277344,0.716330885887146,1.6425909996032715,0.39300984144210815,1.6491903066635132,0.6448708176612854,0.3070645332336426,0.4584692716598511,0.3118150234222412,0.6021499037742615,0.2530195713043213,0.4985426664352417,0.256685733795166,looks good
0.5516506433486938,0.33198022842407227,0.7928831577301025,0.7757933139801025,0.30930066108703613,0.7834666967391968,0.7149909138679504,1.6708146333694458,0.3908480405807495,1.6711294651031494,0.6382089257240295,0.32133495807647705,0.45785918831825256,0.32802271842956543,0.5984420776367188,0.26666152477264404,0.49772360920906067,0.2719951868057251,looks good
0.5513595938682556,0.32789742946624756,0.7769792079925537,0.7417826056480408,0.3161727786064148,0.7705119848251343,0.7065495252609253,1.6168345212936401,0.40787404775619507,1.6356414556503296,0.6378960609436035,0.32395291328430176,0.45842912793159485,0.32418107986450195,0.5948993563652039,0.26999616622924805,0.4974851906299591,0.2692021131515503,looks good
0.545538067817688,0.33579111099243164,0.7710794806480408,0.7510193586349487,0.3167734146118164,0.7732579708099365,0.7001514434814453,1.6225717067718506,0.40190958976745605,1.6377781629562378,0.6344097852706909,0.33406996726989746,0.457747220993042,0.3320808410644531,0.5906935930252075,0.27807652950286865,0.4939153492450714,0.2771824598312378,looks good
0.5443280339241028,0.3402661085128784,0.7735141515731812,0.7690304517745972,0.31627023220062256,0.7715328931808472,0.6989030838012695,1.6187798976898193,0.39762669801712036,1.6304322481155396,0.6339191794395447,0.3340787887573242,0.45441555976867676,0.346169114112854,0.5897138714790344,0.2859065532684326,0.4907976984977722,0.28735506534576416,looks good
0.5454151034355164,0.3423703908920288,0.7643388509750366,0.7562262415885925,0.323783814907074,0.7608842849731445,0.6955690979957581,1.6020880937576294,0.4036256670951843,1.6152726411819458,0.6337928771972656,0.33889639377593994,0.4548181891441345,0.3487013578414917,0.5890751481056213,0.291576623916626,0.49166542291641235,0.29199957847595215,looks good
0.5428237318992615,0.3592793047428131,0.760240375995636,0.7515536546707153,0.32358700037002563,0.7643013596534729,0.6885288953781128,1.5883848667144775,0.394306480884552,1.5959432125091553,0.6243581175804138,0.3498539924621582,0.4537225663661957,0.36611104011535645,0.5820214748382568,0.30626094341278076,0.49013271927833557,0.30818629264831543,looks good
0.5438706278800964,0.3705892860889435,0.7555739879608154,0.7664319276809692,0.32315391302108765,0.7718184590339661,0.6802746653556824,1.591246485710144,0.38554996252059937,1.5960203409194946,0.6216887831687927,0.36231112480163574,0.45293620228767395,0.3770078420639038,0.58109450340271,0.31903553009033203,0.49048885703086853,0.3194594383239746,looks good
0.5444368720054626,0.38363003730773926,0.749400794506073,0.7590010762214661,0.3274649977684021,0.7777939438819885,0.6925984621047974,1.577025294303894,0.40328770875930786,1.5882983207702637,0.6177964210510254,0.3703042268753052,0.4560859799385071,0.3893696963787079,0.5797442197799683,0.3299674987792969,0.4925265908241272,0.33455467224121094,looks good
0.5461820363998413,0.40200647711753845,0.7459030151367188,0.7556615471839905,0.3363138437271118,0.7795718908309937,0.680720865726471,1.5821372270584106,0.39458394050598145,1.5917876958847046,0.6177725195884705,0.38369739055633545,0.45338183641433716,0.41162845492362976,0.5802693367004395,0.34564149379730225,0.4921286702156067,0.35254013538360596,looks good
0.5473349690437317,0.41285574436187744,0.733771562576294,0.7557930946350098,0.3290662467479706,0.7785311341285706,0.6718237996101379,1.5669116973876953,0.38877934217453003,1.5802760124206543,0.6151351928710938,0.39228951930999756,0.4539605379104614,0.4156060218811035,0.5796424150466919,0.35452187061309814,0.4944615066051483,0.36459779739379883,looks good
0.5455440878868103,0.410115122795105,0.7391762137413025,0.7568789124488831,0.3369359076023102,0.7776669263839722,0.6815616488456726,1.565101981163025,0.3998967707157135,1.577202558517456,0.6133568286895752,0.38842037320137024,0.45439612865448,0.4219267666339874,0.5766550898551941,0.3515664339065552,0.4914785921573639,0.36481940746307373,looks good
0.5426597595214844,0.43035948276519775,0.7436455488204956,0.7691746950149536,0.33304154872894287,0.7872064113616943,0.671675443649292,1.5877684354782104,0.39065492153167725,1.5976043939590454,0.6122395992279053,0.4108961820602417,0.4528343081474304,0.4331616163253784,0.5729948878288269,0.3737128674983978,0.49082574248313904,0.38158607482910156,looks good
0.5366479754447937,0.4342863857746124,0.7413079738616943,0.7602026462554932,0.3388167917728424,0.7797682285308838,0.684676468372345,1.5723415613174438,0.40326008200645447,1.5823180675506592,0.6068617105484009,0.4121723175048828,0.44981691241264343,0.43653810024261475,0.5680216550827026,0.37864673137664795,0.48608261346817017,0.3878645896911621,looks good
0.5324651002883911,0.44467926025390625,0.7422870993614197,0.7693933248519897,0.33445224165916443,0.787296712398529,0.6800865530967712,1.578468680381775,0.3950690031051636,1.5846316814422607,0.6044343113899231,0.41979408264160156,0.44579175114631653,0.44349145889282227,0.5646579265594482,0.3877235949039459,0.48087120056152344,0.3962569236755371,looks good
0.52849942445755,0.4548018276691437,0.7421218752861023,0.7679599523544312,0.3390328586101532,0.7827192544937134,0.6850907206535339,1.560847520828247,0.4004436135292053,1.5685019493103027,0.6038719415664673,0.42749378085136414,0.4436715841293335,0.44808053970336914,0.5635693669319153,0.39579299092292786,0.4775281548500061,0.4032738208770752,looks good
0.5266155004501343,0.45254358649253845,0.7393579483032227,0.7708419561386108,0.33338457345962524,0.7873584032058716,0.6818239688873291,1.5717428922653198,0.39745429158210754,1.5825995206832886,0.604921281337738,0.4322786033153534,0.4433760643005371,0.4406900107860565,0.5641157031059265,0.39412781596183777,0.47707390785217285,0.39684268832206726,looks good
0.5297510027885437,0.4361492693424225,0.738093376159668,0.7732308506965637,0.31136125326156616,0.8086395859718323,0.6761012673377991,1.5930277109146118,0.39169687032699585,1.6137768030166626,0.6100353598594666,0.4060955047607422,0.43487435579299927,0.42537736892700195,0.5674600005149841,0.36777088046073914,0.47495731711387634,0.3788125216960907,looks good
0.5317385792732239,0.4328019320964813,0.7381858825683594,0.7634986639022827,0.3086342215538025,0.8056363463401794,0.6707888841629028,1.5952149629592896,0.38384753465652466,1.6176754236221313,0.6083905100822449,0.3963276445865631,0.43477633595466614,0.4178464114665985,0.5686553716659546,0.3605858385562897,0.4769153594970703,0.3714202344417572,looks good
0.5345608592033386,0.4251774549484253,0.7297980785369873,0.7463651895523071,0.30529558658599854,0.7974209189414978,0.6706754565238953,1.5817197561264038,0.3852720260620117,1.6070449352264404,0.608553409576416,0.3892925977706909,0.43359699845314026,0.41302216053009033,0.5709437131881714,0.3537644147872925,0.47730758786201477,0.3668902814388275,looks good
0.532458484172821,0.4214216470718384,0.7382034063339233,0.7575926184654236,0.30708321928977966,0.8003174066543579,0.6812067627906799,1.5974044799804688,0.390835165977478,1.620352864265442,0.605158269405365,0.3859299421310425,0.4317523241043091,0.41544008255004883,0.566889762878418,0.34957849979400635,0.47542521357536316,0.36559176445007324,looks good
0.5332950949668884,0.4182027578353882,0.7313628196716309,0.7542763352394104,0.30921435356140137,0.7970408797264099,0.6753978133201599,1.589593529701233,0.38660117983818054,1.6134694814682007,0.6071048378944397,0.38010188937187195,0.4326256215572357,0.4101048707962036,0.5693122744560242,0.3452068567276001,0.475943386554718,0.3615693747997284,looks good
0.5316559672355652,0.413612961769104,0.7332244515419006,0.7564442753791809,0.3118383586406708,0.7927284836769104,0.6779013872146606,1.5998929738998413,0.38744741678237915,1.6191811561584473,0.6065393686294556,0.3799792528152466,0.43338337540626526,0.4090569019317627,0.5669422149658203,0.3434203863143921,0.47454267740249634,0.35862672328948975,looks good
0.5330071449279785,0.41800928115844727,0.730506181716919,0.7579994797706604,0.30471450090408325,0.7987452149391174,0.6695629954338074,1.5925400257110596,0.3825089931488037,1.61570405960083,0.6081200838088989,0.3817427456378937,0.4328201413154602,0.40313661098480225,0.5699649453163147,0.3449375629425049,0.4752546548843384,0.3555706739425659,looks good
0.5322607755661011,0.4045804738998413,0.7342641949653625,0.7470121383666992,0.30746644735336304,0.788682222366333,0.6774925589561462,1.5889815092086792,0.38415414094924927,1.6091028451919556,0.6064485907554626,0.37264284491539,0.43348246812820435,0.3992772102355957,0.5665135383605957,0.3376427888870239,0.4738399386405945,0.3485136032104492,looks good
0.5192224383354187,0.40770041942596436,0.7396023869514465,0.7554153203964233,0.31195855140686035,0.7783942222595215,0.6747238636016846,1.58937668800354,0.3778077960014343,1.6023703813552856,0.6048049926757812,0.3745177090167999,0.4314913749694824,0.4019216299057007,0.5577293038368225,0.33925628662109375,0.46646761894226074,0.3530663251876831,looks good
0.5191070437431335,0.4061777889728546,0.7432625889778137,0.7647400498390198,0.298063725233078,0.7943863868713379,0.6751809120178223,1.6149863004684448,0.3719449043273926,1.6299012899398804,0.6035378575325012,0.38298508524894714,0.42806974053382874,0.3954019248485565,0.558310329914093,0.3438962697982788,0.4655568599700928,0.3486529588699341,looks good
